Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation(1-5),Skill_Moves(1-5),Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
239958,21,152.4,66.2,58,66,190000,1,2,53,39,47,66,53,58,54,58,60,62,70,65,68,51,77,55,51,50,51,36,48,43,42,63,52,49,35,55,57,14,11,11,12,9
236374,20,154.94,72.1,58,75,280000,1,2,50,54,52,66,53,64,59,54,65,62,59,64,56,54,67,67,55,35,51,50,42,36,48,56,59,64,42,55,52,5,9,7,8,6
241493,18,185.42,74.8,58,70,170000,1,2,41,20,55,46,21,46,28,26,38,38,63,66,60,54,62,29,59,53,64,24,54,58,38,37,38,43,54,61,58,9,9,7,7,13
240981,20,175.26,79.8,58,74,270000,1,2,50,52,43,64,29,59,41,57,62,62,54,57,48,52,65,58,56,43,57,58,53,52,47,53,37,45,52,58,54,11,9,9,9,10
239444,20,167.64,64.9,58,74,270000,1,2,42,56,32,58,55,57,49,60,52,60,65,66,81,48,91,56,65,57,38,40,41,34,53,59,56,50,44,40,31,14,13,6,10,10
235860,20,195.58,84.8,58,73,230000,1,1,14,10,14,18,10,11,13,12,15,13,31,15,39,62,28,24,37,20,57,10,25,13,10,28,10,43,10,13,13,59,48,52,54,64
247123,19,182.88,74.8,58,73,260000,1,3,51,52,40,52,46,65,55,54,46,62,73,70,70,46,68,52,50,58,53,50,50,28,52,54,42,49,22,35,33,9,14,15,12,7
243795,19,185.42,81.2,58,73,280000,1,2,39,57,60,45,45,52,34,34,38,55,74,72,65,61,62,54,68,58,61,44,58,19,59,50,50,62,25,20,18,12,12,9,14,9
242515,20,185.42,78,58,73,280000,1,3,46,56,40,46,42,68,46,35,29,65,70,71,76,54,74,56,52,64,63,48,32,13,58,47,50,43,22,11,16,12,7,7,13,7
223827,24,152.4,63,58,66,140000,1,1,12,11,13,34,12,10,17,13,36,23,27,29,26,50,25,21,34,27,36,15,16,11,10,20,22,38,11,15,13,58,56,54,58,62
190033,29,187.96,77.1,58,59,120000,1,2,52,40,57,58,23,48,22,40,55,54,31,39,43,47,32,57,48,46,76,44,55,52,44,43,33,55,54,59,60,15,16,7,9,12
243281,19,182.88,69.9,58,70,180000,1,2,29,28,55,42,34,29,30,32,29,35,56,57,37,57,52,50,65,52,70,27,57,57,29,35,46,42,58,59,58,13,12,15,10,14
244560,20,152.4,67.1,58,73,270000,1,2,43,45,37,64,54,62,58,50,60,60,55,55,56,56,69,55,55,49,56,42,43,34,58,60,45,60,34,30,35,11,14,14,7,13
225102,27,193.04,88.9,58,58,110000,1,2,55,33,63,57,32,50,56,47,54,52,57,34,49,60,32,55,61,65,53,45,63,55,52,36,42,41,55,62,60,13,16,13,7,14
238157,19,154.94,67.1,58,72,240000,1,3,60,32,42,56,37,59,53,35,51,59,75,77,70,50,69,51,69,67,59,40,49,50,55,50,35,45,53,55,54,13,12,14,8,12
243276,19,175.26,69.9,58,72,270000,1,3,62,65,50,49,59,65,49,41,45,63,67,57,59,41,85,77,35,41,43,43,35,18,49,57,66,55,28,34,34,6,7,5,13,13
242252,22,193.04,82.1,58,65,130000,1,1,11,8,13,27,9,9,11,13,23,11,32,35,21,48,41,19,57,24,49,6,27,10,19,52,10,39,8,14,14,59,58,58,57,58
208460,24,154.94,74.8,58,63,120000,1,1,12,18,16,25,18,20,20,19,25,23,43,48,50,53,65,19,56,41,55,14,20,17,19,17,25,40,13,16,19,57,59,61,55,60
231233,20,175.26,73,58,70,230000,1,2,54,58,34,62,43,59,53,46,59,58,64,69,75,54,63,51,58,55,52,48,48,48,47,63,42,48,34,42,37,7,11,8,14,14
245056,22,198.12,86.2,58,68,160000,1,1,10,5,10,21,7,13,10,9,18,15,30,32,30,60,26,24,32,24,54,8,20,13,4,30,13,40,7,12,14,62,52,53,56,58
229184,19,154.94,73.9,58,75,250000,1,2,28,21,48,39,31,34,22,27,30,38,60,55,68,44,69,36,82,52,60,17,50,55,21,28,33,41,67,63,60,11,15,7,9,7
239423,24,170.18,64.9,58,64,170000,1,2,58,41,40,62,48,60,56,36,56,56,69,64,78,55,86,52,51,43,41,42,48,40,52,51,41,54,30,45,48,7,7,5,7,11
234815,21,185.42,79.8,58,69,190000,1,2,22,22,54,34,28,26,31,22,34,31,56,56,45,50,56,39,75,57,66,25,52,54,22,37,40,47,59,65,59,9,10,8,12,12
233535,21,182.88,77.1,58,70,200000,1,2,52,33,47,60,45,54,50,40,58,56,55,68,60,60,65,55,63,60,61,37,60,56,47,53,52,49,59,56,57,14,12,6,6,15
232767,22,175.26,68.9,58,68,180000,1,2,38,34,54,57,34,57,36,38,48,60,72,75,80,58,67,47,72,65,61,46,58,68,33,49,40,53,46,53,53,12,7,10,15,7
225087,22,152.4,59.9,58,67,170000,1,2,57,45,38,55,44,57,44,36,47,57,81,82,59,48,77,45,49,54,45,31,46,54,49,49,48,43,52,54,56,7,7,12,11,14
236350,22,175.26,74.8,58,64,170000,1,2,53,44,33,59,47,60,49,48,57,62,64,67,63,49,62,48,56,45,68,50,60,36,51,59,46,53,35,38,32,6,12,14,5,8
191805,27,182.88,73,58,59,120000,1,2,44,39,33,62,35,50,27,32,57,54,64,63,50,57,62,53,78,76,75,50,74,43,44,54,31,39,49,55,51,7,9,9,14,9
233021,28,193.04,84.8,58,59,120000,1,2,26,16,51,40,30,33,30,30,30,44,49,51,37,43,31,31,71,69,85,25,52,56,22,34,36,40,59,56,57,7,8,15,12,5
244284,20,187.96,86.2,58,71,210000,1,2,29,18,61,42,24,37,22,23,27,43,68,77,64,47,58,38,72,59,75,22,51,49,25,29,28,44,61,55,52,6,13,10,13,15
234300,20,182.88,76.2,58,68,200000,1,3,32,57,53,53,45,59,44,39,42,62,78,82,68,52,58,50,67,60,69,54,43,42,53,54,54,50,50,13,12,7,14,6,6,9
222524,23,187.96,82.1,58,66,190000,1,2,49,59,50,63,57,52,58,48,66,56,67,65,57,48,57,63,50,52,72,49,45,31,48,60,50,61,32,45,42,12,11,8,9,8
240187,20,185.42,74.8,58,72,250000,1,2,54,24,56,54,24,43,31,33,49,53,63,64,64,51,66,35,67,61,68,28,51,52,41,36,37,39,55,59,55,11,9,15,9,13
238651,20,152.4,77.1,58,68,180000,1,2,38,32,43,58,35,47,32,43,59,55,61,60,76,52,72,49,70,62,61,36,62,52,40,52,45,51,56,58,59,9,9,5,10,11
244282,19,175.26,72.1,58,68,170000,1,2,52,29,44,53,29,54,48,31,41,56,77,78,75,45,76,38,64,67,61,26,47,56,38,38,30,42,57,55,53,5,11,6,13,10
241978,18,182.88,77.1,58,72,200000,1,1,10,8,14,19,6,14,10,14,18,18,27,30,35,58,47,23,67,21,54,9,17,10,7,46,16,38,19,13,13,53,58,49,60,59
242233,19,182.88,69.9,58,68,190000,1,2,58,53,36,54,42,60,58,45,40,58,75,74,69,46,74,68,47,44,43,54,36,18,52,55,52,53,38,26,28,10,9,9,6,12
241977,24,185.42,76.2,58,63,170000,1,2,47,58,46,47,51,56,53,33,33,57,90,87,87,49,74,57,72,60,52,53,57,19,58,56,57,59,34,19,15,11,7,10,14,13
234297,22,154.94,83,58,68,200000,1,2,48,45,44,59,31,60,47,45,58,57,67,72,65,55,63,50,66,64,61,52,56,54,42,57,42,48,57,58,56,15,11,8,10,14
229945,22,170.18,68.9,58,67,170000,1,2,60,40,39,62,44,57,64,43,55,62,78,68,74,58,71,49,71,48,52,31,31,59,36,37,47,52,49,48,57,13,9,15,12,14
228153,20,152.4,68,58,71,240000,1,3,60,39,42,54,42,59,55,53,51,56,74,75,67,48,72,47,53,61,49,43,58,47,52,50,59,60,48,49,53,15,13,9,7,13
211768,28,187.96,83,58,58,90000,1,1,20,12,14,21,16,17,15,13,25,16,44,42,39,54,37,9,46,22,53,11,30,15,6,20,22,28,12,14,16,61,55,58,56,59
242230,20,152.4,69.9,58,70,200000,1,2,44,52,50,60,43,56,47,49,57,57,46,44,62,54,63,55,50,69,50,59,61,56,47,54,54,58,54,58,56,6,5,14,6,7
179767,31,193.04,78.9,58,58,80000,1,1,14,15,15,25,11,12,11,13,21,16,45,49,40,48,45,12,54,37,58,13,17,11,11,33,13,38,18,16,13,58,58,59,58,60
240950,20,172.72,69.9,58,74,280000,1,3,48,48,34,67,46,57,53,40,66,62,65,68,67,50,75,71,43,52,42,62,37,34,44,55,44,63,48,48,47,15,11,15,7,8
238134,19,152.4,64,58,79,290000,1,2,54,50,45,57,45,62,49,42,48,61,73,74,73,59,71,52,41,38,45,44,45,32,50,51,45,54,36,34,37,10,5,8,14,13
244533,22,175.26,64.9,58,66,190000,1,2,55,46,45,63,31,58,50,45,58,61,69,65,70,53,82,57,66,54,54,45,55,50,47,60,48,50,44,52,54,6,13,10,13,11
220981,26,182.88,82.1,58,61,130000,1,2,61,46,50,48,48,56,60,61,55,44,72,86,68,54,67,60,70,73,74,54,61,48,54,50,46,46,51,53,55,11,8,10,9,10
247347,19,154.94,72.1,58,73,280000,1,2,33,60,62,52,35,46,42,25,46,55,68,70,63,50,65,65,65,53,54,52,50,17,53,52,60,57,17,10,15,6,14,11,14,12
237363,23,175.26,66.2,58,67,170000,1,2,58,39,48,56,32,54,25,32,57,53,78,79,73,51,77,41,69,80,54,36,57,49,48,50,31,49,56,48,51,7,10,9,10,12
244018,22,190.5,79.8,58,62,120000,1,1,17,7,16,29,7,15,16,15,23,12,18,25,32,45,26,24,32,26,58,9,21,11,8,45,12,49,23,20,16,58,59,55,55,61
242994,18,152.4,76.2,58,74,250000,1,2,51,46,54,63,52,58,62,48,60,60,64,67,83,60,80,51,71,57,70,45,62,45,56,50,47,44,49,50,57,14,13,5,13,6
228402,22,185.42,68,58,65,180000,1,3,45,58,45,52,49,62,51,33,39,59,71,73,72,52,82,56,58,72,62,52,42,34,57,52,60,50,25,28,26,10,12,14,14,11
240945,20,175.26,71.2,58,72,270000,1,2,40,35,52,66,36,51,42,44,62,59,67,69,64,61,61,55,61,58,62,37,55,51,32,59,49,48,45,56,57,12,6,8,12,15
228657,23,185.42,68,58,65,180000,1,2,43,52,48,59,40,65,45,40,57,58,63,40,66,59,60,69,49,65,54,55,59,44,52,52,47,53,54,50,42,9,14,7,7,9
241711,19,182.88,76.2,58,74,240000,1,2,45,24,56,44,36,37,35,37,39,42,59,67,48,48,59,41,69,63,62,27,55,55,42,31,35,48,54,65,60,6,6,11,11,10
228143,22,152.4,67.1,58,70,230000,1,2,33,56,42,48,55,66,48,32,42,64,82,81,83,55,73,61,63,59,51,53,35,25,48,53,55,47,25,16,12,8,12,16,15,7
247086,21,182.88,69.9,58,69,220000,1,2,59,44,41,57,53,59,58,50,54,58,69,71,61,40,64,56,46,52,54,38,60,21,54,55,52,51,33,29,32,11,7,5,15,11
245806,19,175.26,62.1,58,73,260000,1,2,39,60,67,48,45,56,39,38,34,53,64,63,51,59,78,56,68,54,37,61,29,18,57,50,67,53,15,20,15,7,14,8,9,13
247084,20,175.26,69.9,58,73,270000,1,3,49,46,46,61,43,65,49,48,58,65,70,70,69,47,76,52,60,57,51,45,46,36,50,56,46,59,39,47,46,14,15,12,7,10
244524,22,182.88,74.8,58,66,140000,1,1,13,7,11,29,7,11,10,11,21,19,33,20,33,55,44,24,60,22,53,8,28,8,7,26,19,34,15,11,9,61,54,58,54,58
243243,20,175.26,64.9,58,72,250000,1,2,41,30,53,63,29,51,34,32,53,56,64,62,73,54,80,49,59,52,50,46,57,57,36,48,38,42,57,62,60,7,14,12,15,9
244515,19,170.18,69.9,58,71,200000,1,3,51,34,54,55,32,54,37,29,49,57,86,83,84,54,86,38,81,62,62,31,56,53,56,47,32,48,54,53,50,14,9,12,13,6
224547,26,185.42,77.1,58,59,150000,1,2,38,35,41,63,11,53,15,15,47,64,71,74,70,60,66,25,58,72,77,68,61,45,52,53,24,67,43,55,58,13,13,12,4,10
138786,36,187.96,86.2,58,58,30000,1,1,13,12,13,28,13,19,9,13,32,29,50,46,61,64,52,22,71,28,70,13,38,23,14,37,38,67,11,13,15,54,58,53,55,56
242721,24,195.58,93,58,66,140000,1,1,9,10,20,30,10,10,14,11,34,10,50,40,32,52,30,30,60,25,75,10,35,12,5,52,11,30,14,25,20,55,60,58,58,55
238880,21,185.42,69.9,58,73,250000,1,2,23,22,57,45,24,22,24,29,22,43,57,61,41,56,66,38,51,59,59,22,50,59,30,29,35,44,65,58,53,14,6,6,10,11
222496,21,182.88,73,58,65,180000,1,2,40,59,45,48,56,62,50,46,43,64,62,61,70,55,67,58,63,58,63,57,52,22,54,49,53,48,25,25,20,16,14,16,15,8
241694,21,170.18,64.9,58,67,200000,1,2,36,63,45,56,50,64,49,35,34,55,73,71,66,57,80,53,59,61,42,46,32,17,60,54,58,55,36,15,14,11,6,13,9,6
241949,31,154.94,81.2,58,58,90000,1,2,42,33,61,52,44,45,41,35,55,52,67,65,51,56,53,61,72,61,77,44,66,58,51,53,37,66,64,53,51,9,8,7,14,7
237341,20,182.88,64,58,75,250000,1,2,29,23,50,51,23,50,30,28,34,45,57,59,51,49,57,45,67,55,68,28,51,52,25,34,35,42,58,62,60,6,15,10,15,14
247323,22,185.42,83.9,58,67,170000,1,2,24,23,58,41,16,23,18,24,32,33,58,59,43,49,53,38,66,61,74,23,59,57,25,28,33,48,54,59,54,9,9,7,12,10
241435,19,152.4,76.2,58,77,260000,1,3,56,46,47,56,49,63,50,45,51,61,72,67,69,57,69,53,58,64,59,49,44,43,54,54,49,52,48,48,45,14,11,7,8,7
223771,32,154.94,71.2,58,58,,1,2,29,60,45,53,50,51,62,31,33,55,70,78,63,55,67,59,68,51,73,58,31,12,49,47,66,51,23,12,14,10,13,13,6,13
220187,23,170.18,64,58,64,180000,1,2,25,59,48,51,45,61,40,31,33,58,77,76,87,50,83,56,55,70,45,45,45,23,59,46,58,51,20,22,13,11,9,7,16,11
231962,29,182.88,74.8,58,58,100000,1,2,59,52,48,56,43,60,46,47,53,57,66,58,67,53,61,51,57,66,62,51,57,60,56,58,51,51,51,54,54,5,7,10,15,8
229914,22,187.96,71.2,58,64,170000,1,2,43,41,50,62,39,60,55,37,58,57,83,88,79,46,89,54,59,91,79,44,69,49,45,60,39,58,47,48,39,11,7,13,12,6
221978,27,175.26,73.9,58,60,120000,1,2,47,23,35,51,28,52,31,28,42,56,65,55,73,61,71,54,70,64,58,51,66,58,46,53,33,39,69,59,58,7,7,12,6,15
221974,26,185.42,78.9,58,61,160000,1,2,51,26,56,57,22,57,32,56,51,59,71,70,60,64,63,50,60,61,70,46,67,58,56,60,34,53,63,64,60,11,10,8,12,14
246037,22,152.4,68.9,58,66,190000,1,2,49,60,36,56,44,67,39,38,34,62,69,71,68,47,72,61,46,57,56,50,44,18,52,40,51,61,24,31,24,8,6,9,13,7
238357,22,165.1,58.1,58,67,170000,1,2,39,25,46,58,34,48,39,35,53,57,64,58,70,53,75,48,69,68,61,33,59,54,49,48,42,38,56,62,53,15,8,10,8,11
243220,18,185.42,74.8,58,74,230000,1,2,40,36,58,54,41,48,44,41,51,55,57,58,54,60,64,46,58,55,69,41,43,51,36,47,39,41,58,61,55,7,7,14,12,6
235539,24,152.4,73,58,64,130000,1,1,13,18,12,19,17,13,11,12,27,17,35,33,37,52,45,23,60,24,36,15,19,21,14,36,18,48,12,13,14,57,60,49,56,58
238610,21,154.94,74.8,58,72,280000,1,2,33,61,56,50,40,58,41,33,28,52,65,65,66,51,70,64,67,52,66,51,33,25,51,44,55,43,29,24,23,10,11,10,7,14
225810,23,190.5,86.2,58,66,180000,1,2,38,44,57,62,35,53,35,31,61,57,40,52,33,54,33,60,57,63,88,50,60,54,49,56,38,45,64,53,48,10,10,16,9,13
242961,18,170.18,64.9,58,74,250000,1,2,55,42,55,60,39,62,50,44,52,54,72,68,81,55,83,55,39,49,32,42,39,40,58,53,54,51,30,41,39,8,10,14,6,13
240913,20,187.96,68.9,58,72,230000,1,1,13,6,13,25,9,10,12,11,29,14,37,33,32,57,48,25,64,19,52,8,21,12,4,22,14,35,18,10,14,58,54,52,55,60
232721,36,154.94,76.2,58,58,30000,1,2,23,23,40,26,22,37,20,23,24,32,36,32,51,58,62,33,78,54,75,16,72,62,23,23,25,42,62,54,57,12,8,10,9,12
231697,19,175.26,69.9,58,71,200000,1,2,44,20,42,48,23,53,34,28,45,50,74,70,60,50,74,26,76,80,53,33,57,55,43,36,34,41,58,55,56,7,10,7,11,10
231185,20,185.42,69.9,58,73,250000,1,2,27,24,56,40,34,27,25,24,38,39,60,60,49,50,60,42,67,60,69,21,57,56,21,29,40,50,59,60,59,9,6,14,15,6
228113,22,187.96,77.1,58,67,200000,1,2,34,61,61,60,55,57,49,29,40,56,51,61,58,51,61,60,57,59,62,45,28,20,51,46,57,49,18,15,12,6,15,13,9,7
246032,22,193.04,84.8,58,65,130000,1,1,10,8,11,20,9,10,10,11,17,17,30,23,33,51,24,15,34,27,60,7,28,7,6,36,18,23,5,14,10,52,57,59,54,67
223760,25,185.42,81.2,58,62,,1,1,18,18,15,30,17,14,20,17,22,27,44,43,30,51,53,21,54,30,67,20,21,19,12,36,30,57,16,17,17,56,53,54,63,60
245519,20,152.4,69.9,58,67,170000,1,2,45,27,52,50,22,49,29,33,41,53,67,64,59,60,54,39,62,71,53,35,54,59,43,43,38,56,56,60,61,13,10,13,14,13
234511,21,182.88,68,58,70,180000,1,1,10,5,10,17,8,10,10,14,20,14,27,16,39,44,47,26,63,26,50,7,27,7,8,31,14,38,7,11,12,59,58,59,58,59
227855,21,185.42,77.1,58,67,200000,1,2,50,48,46,62,39,56,58,59,60,59,57,69,66,56,59,60,55,62,72,54,61,39,51,62,51,55,46,44,48,13,16,16,12,7
228366,23,154.94,69.9,58,65,150000,1,2,56,28,58,57,34,36,29,37,42,53,49,42,43,53,68,46,75,65,65,29,60,57,29,38,51,50,50,66,65,15,9,8,10,11
204302,26,185.42,81.2,58,61,130000,1,2,56,26,54,59,38,43,62,60,50,54,54,54,56,56,66,52,61,64,71,42,70,59,46,43,49,49,51,66,53,7,9,13,14,12
246797,22,170.18,67.1,58,66,190000,1,2,63,45,35,58,42,54,55,58,53,59,69,71,64,44,75,53,55,64,45,40,51,26,61,48,48,50,25,30,26,13,9,12,10,9
231437,26,172.72,62.1,58,59,120000,1,2,52,23,44,49,24,52,26,29,45,50,70,72,65,49,74,34,39,54,60,25,59,58,37,38,30,45,57,59,61,10,12,6,5,7
227085,23,152.4,76.2,58,66,190000,1,2,48,49,38,57,46,70,45,40,51,56,69,70,70,53,50,61,60,65,60,54,34,29,56,44,52,45,40,28,27,12,12,15,10,13
219660,22,172.72,69.9,58,69,220000,1,3,31,57,57,50,49,56,52,39,39,57,69,72,72,49,75,57,62,51,56,56,43,18,57,47,65,44,16,21,13,8,12,13,8,10
140300,35,187.96,76.2,58,58,50000,1,1,14,13,17,15,14,15,18,13,16,15,23,21,37,62,52,16,54,26,57,17,38,16,14,49,16,46,16,15,16,56,56,58,57,55
242955,22,154.94,73,58,65,,1,2,49,61,58,57,43,58,33,32,56,59,63,58,61,55,65,51,57,62,66,50,30,23,59,54,58,56,28,20,16,10,10,13,13,7
234507,26,172.72,67.1,58,61,,1,2,52,45,42,63,47,54,39,48,60,56,68,67,78,62,79,52,56,74,42,39,55,48,53,48,46,42,53,63,52,13,13,13,5,7
187658,28,190.5,88,58,59,100000,1,1,14,10,19,23,18,11,13,14,20,17,34,39,25,53,18,17,44,22,69,18,44,15,9,23,11,44,24,18,14,57,59,60,56,55
223236,22,175.26,76.2,58,69,220000,1,3,44,48,34,58,40,64,50,40,53,63,68,67,73,41,74,49,50,35,67,46,38,32,54,57,43,59,44,36,39,15,7,7,10,7
243971,18,152.4,74.8,58,77,230000,1,2,56,28,60,58,40,56,49,28,30,59,63,55,67,52,65,30,62,60,58,37,55,55,38,34,33,40,57,61,56,10,14,12,9,8
239107,26,154.94,82.1,58,60,160000,1,2,27,61,63,59,39,62,37,29,56,57,63,64,72,47,61,61,55,68,57,58,31,18,45,46,56,46,36,10,10,6,8,10,14,15
224515,23,182.88,76.2,58,65,150000,1,2,56,48,51,46,52,57,48,37,33,53,84,84,72,62,66,54,63,66,61,43,47,47,53,51,52,51,55,46,53,12,10,7,15,12
206338,25,152.4,71.2,58,62,170000,1,2,40,58,53,44,49,56,49,52,33,57,72,67,66,55,69,56,60,65,57,54,46,17,63,49,53,58,42,17,18,15,10,7,16,7
244481,21,185.42,78.9,58,68,180000,1,2,38,17,61,58,23,44,39,25,45,48,56,60,41,50,55,45,74,58,61,39,48,55,34,32,44,44,58,60,57,8,8,11,7,10
229377,20,185.42,73,58,71,250000,1,3,44,59,56,66,50,56,50,42,53,60,60,61,63,48,63,52,57,55,64,48,40,26,51,55,49,56,45,41,47,12,7,15,14,7
244480,20,172.72,72.1,58,68,200000,1,2,51,31,50,63,38,58,52,41,60,60,60,63,60,55,71,59,62,59,56,50,58,48,50,53,46,56,53,59,58,10,14,15,10,12
223488,21,198.12,78,58,64,130000,1,1,14,18,13,27,20,13,19,13,20,24,46,46,35,52,59,22,55,31,56,12,25,25,20,18,15,29,8,19,15,60,56,52,57,61
241407,21,182.88,77.1,59,67,,1,2,28,60,54,49,47,55,45,38,41,54,70,66,65,56,58,62,65,65,71,55,34,18,55,51,58,51,38,20,16,9,12,9,13,13
242430,18,193.04,79.8,59,72,230000,1,2,30,32,60,38,27,29,26,30,31,46,59,64,46,46,44,45,70,53,74,31,48,60,28,32,40,47,54,60,64,12,11,6,13,10
241150,19,152.4,73.9,59,78,325000,1,3,40,60,41,64,40,55,40,34,56,64,65,63,67,62,69,62,60,58,56,57,51,45,50,63,59,60,48,40,32,13,13,5,12,5
244221,22,182.88,72.1,59,69,220000,1,2,42,26,48,62,33,57,39,36,56,58,64,60,60,59,62,47,62,52,58,28,62,52,44,60,44,42,57,61,58,7,15,8,11,10
213502,24,182.88,86.2,59,64,180000,1,2,51,23,56,53,26,50,45,30,49,52,48,46,49,50,61,34,49,56,74,28,58,56,38,35,35,55,57,62,57,11,10,11,10,15
237821,20,172.72,68,59,74,300000,1,2,55,23,59,58,22,34,21,29,51,52,61,63,43,50,56,35,78,65,63,18,50,61,28,29,36,48,59,60,57,14,7,8,6,6
235773,21,152.4,74.8,59,67,200000,1,2,60,43,48,46,34,58,42,36,36,54,78,73,65,49,66,52,67,78,78,58,69,50,33,51,36,43,48,59,57,11,8,7,14,13
214525,25,154.94,78,59,65,160000,1,1,13,14,18,24,12,14,13,19,23,24,36,34,35,54,45,23,52,26,60,13,27,12,7,16,27,42,9,18,14,61,55,56,57,61
245756,20,154.94,66.2,59,73,300000,1,2,55,26,54,61,39,59,36,31,58,55,69,70,67,55,65,33,62,70,64,32,51,55,48,49,33,43,56,58,53,12,7,12,11,6
245500,24,154.94,74.8,59,64,210000,1,2,47,60,59,50,50,65,50,36,47,60,83,81,62,46,59,68,74,65,60,55,45,20,55,49,52,45,25,30,30,12,7,9,9,15
243964,26,185.42,76.2,59,64,210000,1,2,29,60,60,51,46,56,48,28,38,57,68,64,47,55,64,60,63,60,71,56,31,11,53,43,60,53,19,13,15,6,5,5,10,6
242428,18,175.26,72.1,59,78,325000,1,2,41,48,45,66,47,58,46,51,59,62,69,68,66,56,68,53,55,51,57,36,35,36,60,66,42,61,45,43,39,11,12,8,10,6
210940,24,195.58,84.8,59,67,170000,1,1,18,17,12,25,14,14,16,17,27,20,46,45,36,56,56,21,52,30,65,17,24,23,13,14,26,54,25,15,18,59,59,56,58,59
243451,20,182.88,79.8,59,71,280000,1,2,29,66,70,52,53,49,39,35,31,59,44,48,49,49,62,62,70,50,67,53,53,21,52,46,65,49,21,21,27,5,15,7,10,13
241915,21,187.96,78,59,66,220000,1,2,42,54,31,62,38,58,39,34,54,61,75,81,63,55,77,58,58,69,75,43,55,51,60,58,44,58,39,52,42,10,12,13,11,13
236539,21,182.88,79.8,59,73,350000,1,2,56,56,36,53,44,59,43,35,49,57,84,73,62,52,64,61,69,55,70,47,28,23,53,48,49,58,55,28,23,12,7,7,13,11
236027,21,152.4,78.9,59,69,220000,1,2,54,23,51,51,25,55,38,30,40,57,72,69,66,50,66,42,72,71,69,30,58,55,42,45,33,41,55,57,56,15,14,11,12,11
239098,24,193.04,78.9,59,65,180000,1,2,25,19,61,39,20,28,27,29,28,38,62,55,47,47,46,40,73,63,77,23,53,55,26,26,32,42,54,61,58,7,11,6,10,9
228858,20,175.26,69.9,59,69,240000,1,2,54,48,44,60,45,58,59,53,58,62,65,63,66,60,77,52,62,65,59,53,57,56,58,59,43,56,56,45,42,10,15,14,14,11
231673,20,182.88,77.1,59,75,325000,1,2,41,44,49,64,33,56,48,46,64,63,61,68,72,53,70,56,61,57,67,51,45,53,42,61,47,48,40,47,46,8,10,11,5,5
228601,23,154.94,81.2,59,69,220000,1,2,26,19,53,37,26,25,28,23,30,34,65,59,56,55,54,35,71,61,74,17,58,54,21,27,39,45,61,60,64,11,11,7,6,9
243191,19,185.42,79.8,59,79,290000,1,2,45,31,59,35,37,40,28,38,49,39,66,58,67,52,70,64,70,69,76,47,71,60,27,38,44,49,56,54,56,12,7,10,8,10
238326,18,182.88,73.9,59,75,325000,1,2,45,57,56,52,55,54,51,43,45,55,76,76,69,53,67,58,79,67,69,50,51,13,55,52,57,58,20,17,17,8,10,5,10,7
229878,21,175.26,77.1,59,70,270000,1,2,57,67,46,63,58,68,54,40,48,59,60,60,53,55,86,68,58,42,39,57,31,16,52,52,71,45,61,19,16,6,9,13,12,13
245749,18,187.96,78,59,75,325000,1,2,56,61,56,62,59,60,57,62,52,59,78,76,70,44,61,51,58,50,52,48,30,21,59,59,65,56,15,31,22,14,7,9,8,9
244469,29,175.26,71.2,59,59,130000,1,2,55,45,58,63,32,55,35,38,56,57,58,57,68,56,72,46,62,70,62,38,59,55,38,45,47,50,56,60,59,9,10,10,9,7
204021,27,152.4,69.9,59,60,190000,1,2,37,63,53,34,45,62,64,58,32,62,68,72,81,57,73,57,66,71,63,58,46,34,54,58,65,56,22,23,18,12,15,10,15,16
246259,18,152.4,54.9,59,73,280000,1,2,34,28,69,33,34,31,27,28,30,35,55,55,48,48,79,45,70,61,53,20,62,55,25,29,39,40,54,66,68,6,9,13,14,7
243955,22,182.88,73.9,59,68,240000,1,3,57,60,48,54,58,61,60,51,47,60,76,84,75,51,68,64,70,73,67,55,34,10,55,47,54,53,37,13,15,5,12,6,9,7
242163,20,167.64,63,59,69,260000,1,2,34,66,61,42,40,44,41,27,35,55,69,68,60,57,79,67,63,56,39,63,31,21,59,42,63,47,33,31,26,11,8,14,12,5
238579,20,152.4,69.9,59,70,270000,1,2,29,63,60,37,49,57,32,31,31,52,69,67,65,52,72,64,58,52,58,54,41,15,55,41,59,47,25,19,12,15,13,10,8,12
231411,20,182.88,78.9,59,74,300000,1,2,36,28,52,58,35,52,36,41,55,54,62,66,61,54,69,58,65,64,67,36,62,47,51,48,39,43,59,58,61,8,8,13,10,11
236787,20,182.88,73.9,59,75,300000,1,2,59,29,49,58,31,62,45,44,42,63,67,65,67,56,64,34,62,59,49,35,56,54,51,48,39,48,58,57,59,8,10,14,9,13
226547,23,152.4,74.8,59,68,240000,1,2,45,49,41,60,42,55,47,45,58,60,69,64,64,62,66,54,58,66,62,48,37,56,54,54,41,57,57,53,45,15,16,10,7,13
